cache_version,exp_name,block_id,n_epochs,recording_order,recording_family,recording_family_source,rec_type,rec_note,online_analysis_recorded,recording_technique,series_resistance_mohm,series_resistance_source,mean_current_pa,classifier_p_whole_cell,classifier_confidence,classifier_prediction,classifier_family,classifier_source,classifier_model_version,classifier_min_confidence
8,2025-12-16_G,14128,5,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,0.6189989499999996,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-12-16_G,14129,12,1,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,46.380103541666664,0.005862593382676065,0.994137406617324,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-12-16_G,14132,11,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,42.050454625,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-12-16_G,14140,9,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-109.27394358333332,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2025-12-16_G,14123,10,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-39.683350000000004,0.16096974905983907,0.8390302509401609,cell-attached,,cell-held-out prediction,1,0.9
8,2026-01-02_G,14235,12,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-0.14238172916666672,0.056137695174648665,0.9438623048253514,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2026-01-02_G,14219,11,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,1.1633622,0.2788155998512314,0.7211844001487686,cell-attached,,cell-held-out prediction,1,0.9
8,2026-01-02_G,14223,12,1,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-254),,whole-cell,0.0,raw H5,-254.22145,0.8393767016122704,0.8393767016122704,whole-cell,,cell-held-out prediction,1,0.9
8,2026-01-02_G,14224,12,2,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-194),,whole-cell,0.0,raw H5,-194.27711791666664,0.9937285718160109,0.9937285718160109,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2026-01-02_G,14210,3,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,84.10277333333333,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2026-01-02_G,14211,12,1,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,205.28785552083335,0.0009183673469387757,0.9990816326530613,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2026-01-02_G,14212,12,2,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,380.3638828125,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2026-01-02_G,14215,10,3,whole-cell,positive series resistance,exc,positive series resistance (15.61 MOhm) forces whole-cell; polarity from mean current (-47.6),,whole-cell,15.60596119598838,raw H5,-47.621045,0.9538119703191269,0.9538119703191269,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2026-01-02_G,14216,12,4,whole-cell,positive series resistance,exc,positive series resistance (20.45 MOhm) forces whole-cell; polarity from mean current (-67.3),,whole-cell,20.453540366566756,raw H5,-67.33144395833334,0.983846447333142,0.983846447333142,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2026-01-02_G,14228,9,0,cell-attached,high-confidence block classifier,extracellular,high-confidence block classifier corrects recordingTechnique=whole-cell to cell-attached,,whole-cell,0.0,raw H5,-41.783100687499996,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2026-01-02_G,14229,2,1,cell-attached,high-confidence block classifier,extracellular,high-confidence block classifier corrects recordingTechnique=whole-cell to cell-attached,,whole-cell,0.0,raw H5,-60.2923776875,0.017036693053687667,0.9829633069463123,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2026-01-02_G,14204,20,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,35.08306504166667,0.1400797148748625,0.8599202851251375,cell-attached,,cell-held-out prediction,1,0.9
8,2026-01-02_G,14205,11,1,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-4.071167875,0.019171073489971498,0.9808289265100285,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2026-01-13_G,14238,12,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,202.499608375,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2026-01-13_G,14248,12,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,96.22223541666669,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2026-01-13_G,14249,8,1,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,86.70983270833334,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2026-01-13_G,14266,12,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-19.388732333333337,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2026-01-13_G,14265,12,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,12.61066283333333,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2026-01-13_G,14256,12,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-20.480808333333332,0.009948427760858799,0.9900515722391412,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2026-01-13_G,14243,12,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,17.916984249999995,0.12041040547685797,0.879589594523142,cell-attached,,cell-held-out prediction,1,0.9
8,2026-01-13_G,14242,10,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-45.939415749999995,0.004556113116532042,0.995443886883468,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2026-01-13_G,14260,10,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,200.48360854166665,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2026-01-13_G,14263,3,1,whole-cell,positive series resistance,exc,positive series resistance (28.07 MOhm) forces whole-cell; polarity from mean current (-768),,whole-cell,28.07094446505041,raw H5,-768.2825295833333,0.9819828454720451,0.9819828454720451,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2026-01-13_G,14264,4,2,whole-cell,positive series resistance,exc,positive series resistance (28.07 MOhm) forces whole-cell; polarity from mean current (-835),,whole-cell,28.07094446505041,raw H5,-834.783273125,1.0,1.0,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2026-01-14_G,14272,10,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,69.52383920833333,0.10468536810687287,0.8953146318931271,cell-attached,,cell-held-out prediction,1,0.9
8,2026-01-14_G,14276,4,1,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-808),,whole-cell,0.0,raw H5,-808.05391875,0.9679296760885272,0.9679296760885272,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2026-01-14_G,14284,11,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-37.69561783333334,0.20683045616061804,0.793169543839382,cell-attached,,cell-held-out prediction,1,0.9
8,2026-01-14_G,14268,19,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,47.13667591666666,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2026-01-14_G,14280,5,0,,,,recording family unresolved,,,0.0,raw H5,-5.3274484,0.18392274438194262,0.8160772556180573,cell-attached,,model fitted to labelled blocks,1,0.9
8,2026-01-28_G,14618,5,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-26.305314,0.07505219337307242,0.9249478066269275,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2026-01-28_G,14619,4,1,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-14.22485019375,0.18756103569338906,0.812438964306611,cell-attached,,cell-held-out prediction,1,0.9
8,2026-01-28_G,14620,6,2,whole-cell,positive series resistance,exc,positive series resistance (10.57 MOhm) forces whole-cell; polarity from mean current (-30.5),,whole-cell,10.574785646236903,raw H5,-30.518490000000003,0.9828469504967752,0.9828469504967752,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2026-01-28_G,14627,8,0,cell-attached,high-confidence block classifier,extracellular,high-confidence block classifier establishes cell-attached,,,0.0,raw H5,-10.3601834375,0.028172708011499063,0.9718272919885009,cell-attached,cell-attached,model fitted to labelled blocks,1,0.9
8,2026-01-28_G,14630,10,1,whole-cell,positive series resistance,exc,positive series resistance (7.75 MOhm) forces whole-cell; polarity from mean current (-191),,,7.751757530611295,raw H5,-190.92575364583334,0.9969366439064763,0.9969366439064763,whole-cell,whole-cell,model fitted to labelled blocks,1,0.9
8,2026-01-28_G,14631,6,2,whole-cell,positive series resistance,exc,positive series resistance (7.75 MOhm) forces whole-cell; polarity from mean current (-234),,,7.751757530611295,raw H5,-233.5819129166667,0.9591327770025659,0.9591327770025659,whole-cell,whole-cell,model fitted to labelled blocks,1,0.9
8,2026-01-28_G,14608,10,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,193.96619708333333,0.006320688161396125,0.9936793118386039,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2026-01-28_G,14609,8,1,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,205.1061808333333,0.019776223776223772,0.9802237762237762,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2026-01-28_G,14613,8,2,whole-cell,positive series resistance,exc,positive series resistance (8.79 MOhm) forces whole-cell; polarity from mean current (-271),,whole-cell,8.79045456945251,raw H5,-271.10411041666663,0.9443636430471958,0.9443636430471958,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2026-01-28_G,14615,10,3,whole-cell,positive series resistance,exc,positive series resistance (8.79 MOhm) forces whole-cell; polarity from mean current (-185),,whole-cell,8.79045456945251,raw H5,-185.007809375,0.9212897800477993,0.9212897800477993,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2026-01-28_G,14638,8,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,171.69134020833334,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2026-01-28_G,14641,6,1,whole-cell,positive series resistance,exc,positive series resistance (10.51 MOhm) forces whole-cell; polarity from mean current (-139),,whole-cell,10.512027274449146,raw H5,-138.55659916666667,0.5984176140310505,0.5984176140310505,whole-cell,,cell-held-out prediction,1,0.9
8,2026-01-28_G,14600,2,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,9.468670687500001,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2026-01-28_G,14603,7,1,cell-attached,single documented family in cell,extracellular,all documented blocks for this cell are cell-attached,,,0.0,raw H5,-72.22027906250001,0.7420294997290585,0.7420294997290585,whole-cell,,model fitted to labelled blocks,1,0.9
8,2026-02-05_G,14645,8,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,1028.8594939583334,0.11869880806815211,0.8813011919318479,cell-attached,,cell-held-out prediction,1,0.9
8,2026-02-05_G,14649,7,1,whole-cell,positive series resistance,exc,positive series resistance (14.40 MOhm) forces whole-cell; polarity from mean current (-176),,whole-cell,14.400622729631552,raw H5,-176.04420229166666,0.9698896288262454,0.9698896288262454,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2026-02-05_G,14653,8,2,whole-cell,positive series resistance,exc,positive series resistance (14.40 MOhm) forces whole-cell; polarity from mean current (-201),,whole-cell,14.400622729631552,raw H5,-201.09678645833333,0.9483964781193163,0.9483964781193163,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2026-02-05_G,14654,8,3,whole-cell,positive series resistance,exc,positive series resistance (14.40 MOhm) forces whole-cell; polarity from mean current (-209),,whole-cell,14.400622729631552,raw H5,-208.59885604166666,0.9516552193780574,0.9516552193780574,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2026-02-05_G,14657,8,0,whole-cell,positive series resistance,exc,positive series resistance (6.58 MOhm) forces whole-cell; polarity from mean current (-94.7),,whole-cell,6.584671359645655,raw H5,-94.74878166666666,0.9899244296840313,0.9899244296840313,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2026-02-05_G,14661,3,1,whole-cell,positive series resistance,exc,positive series resistance (5.05 MOhm) forces whole-cell; polarity from mean current (-94.3),,whole-cell,5.05357088657541,raw H5,-94.32368187499999,0.9685890935350684,0.9685890935350684,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2026-02-27_G,37101,10,0,whole-cell,positive series resistance,exc,positive series resistance (8.20 MOhm) forces whole-cell; polarity from mean current (-357),,whole-cell,8.200354609929079,raw H5,-357.07843645833333,0.9677218940667689,0.9677218940667689,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2026-02-27_G,37104,5,1,whole-cell,positive series resistance,exc,positive series resistance (8.20 MOhm) forces whole-cell; polarity from mean current (-242),,whole-cell,8.200354609929079,raw H5,-241.60884375,0.9520718335776889,0.9520718335776889,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2026-02-27_G,37090,6,0,whole-cell,positive series resistance,exc,positive series resistance (11.11 MOhm) forces whole-cell; polarity from mean current (-229),,whole-cell,11.105182418461949,raw H5,-229.20611625,0.98217710860568,0.98217710860568,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2026-02-27_G,37107,10,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-556.57597625,0.006980914242103698,0.9930190857578963,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2026-02-27_G,37110,8,1,whole-cell,positive series resistance,exc,positive series resistance (4.89 MOhm) forces whole-cell; polarity from mean current (-1.42e+03),,,4.8930292700129305,raw H5,-1423.3905958333335,0.8644398608441312,0.8644398608441312,whole-cell,,model fitted to labelled blocks,1,0.9
8,2026-02-27_G,37082,2,0,whole-cell,positive series resistance,exc,positive series resistance (8.26 MOhm) forces whole-cell; polarity from mean current (-1.26e+03),,whole-cell,8.25769974706145,raw H5,-1255.9766,0.9992657342657343,0.9992657342657343,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2026-09-04_G,37936,14,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-42.296799166666666,0.0,1.0,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2026-09-04_G,37937,1,1,whole-cell,high-confidence block classifier,exc,high-confidence block classifier corrects recordingTechnique=cell-attached to whole-cell; polarity from mean current (-813),,cell-attached,0.0,raw H5,-812.92518,0.9705104700391289,0.9705104700391289,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2026-09-04_G,37938,3,2,whole-cell,high-confidence block classifier,exc,high-confidence block classifier corrects recordingTechnique=cell-attached to whole-cell; polarity from mean current (-1.48e+03),,cell-attached,0.0,raw H5,-1478.2606641666669,1.0,1.0,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2026-09-04_G,37939,6,3,whole-cell,high-confidence block classifier,exc,high-confidence block classifier corrects recordingTechnique=cell-attached to whole-cell; polarity from mean current (-1.83e+03),,cell-attached,0.0,raw H5,-1827.6272783333334,1.0,1.0,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2026-09-04_G,37940,4,4,whole-cell,high-confidence block classifier,exc,high-confidence block classifier corrects recordingTechnique=cell-attached to whole-cell; polarity from mean current (-2.22e+03),,cell-attached,0.0,raw H5,-2220.716424375,0.9988160554648777,0.9988160554648777,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2026-09-04_G,37941,7,5,whole-cell,high-confidence block classifier,exc,high-confidence block classifier corrects recordingTechnique=cell-attached to whole-cell; polarity from mean current (-2.67e+03),,cell-attached,0.0,raw H5,-2669.981504166667,0.9992657342657343,0.9992657342657343,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2026-09-04_G,37930,13,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-153.47805770833335,0.025608856830852858,0.9743911431691471,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2026-09-04_G,37931,7,1,whole-cell,positive series resistance,exc,positive series resistance (9.13 MOhm) forces whole-cell; polarity from mean current (-3.88e+03),,whole-cell,9.130291730642686,raw H5,-3883.875716666667,0.9712947183635973,0.9712947183635973,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2026-09-04_G,37942,15,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-150.815245625,0.003265734265734266,0.9967342657342657,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2026-09-04_G,37934,10,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-319.65294562500003,0.0012587412587412587,0.9987412587412587,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2026-09-04_G,37935,12,1,whole-cell,positive series resistance,exc,positive series resistance (8.56 MOhm) forces whole-cell; polarity from mean current (-354),,,8.556891766882517,raw H5,-354.14787916666666,0.9732613347611959,0.9732613347611959,whole-cell,whole-cell,model fitted to labelled blocks,1,0.9
8,2026-09-04_G,37943,19,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-382.7872216666667,0.017621248253528052,0.9823787517464719,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2026-09-04_G,37932,10,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-101.74688614583333,0.00926388888888889,0.9907361111111112,cell-attached,cell-attached,cell-held-out prediction,1,0.9
8,2026-09-04_G,37933,9,1,whole-cell,recordingTechnique,exc,recordingTechnique is whole-cell; polarity from mean current (-695),,whole-cell,0.0,raw H5,-694.6926212499999,0.9538075511911349,0.9538075511911349,whole-cell,whole-cell,cell-held-out prediction,1,0.9
8,2026-09-04_G,37945,12,0,cell-attached,recordingTechnique,extracellular,recordingTechnique is cell-attached,,cell-attached,0.0,raw H5,-126.18093291666668,0.08289033316811002,0.91710966683189,cell-attached,cell-attached,cell-held-out prediction,1,0.9
